customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,tenure_group,balance_flag,age_group,credit_score_band,active_status,product_group
15753831,642,Spain,Male,32,7,100433.8,1,1,1,39768.59,0,7-Apr,High,30-50,Fair,Active,Single Product
15731815,529,Spain,Male,63,4,96134.11,3,1,0,108732.96,1,7-Apr,High,50+,Poor,Inactive,Multiple Products
15580956,683,Germany,Female,43,4,115888.04,1,1,1,117349.19,1,7-Apr,High,30-50,Good,Active,Single Product
15602084,663,France,Female,42,5,124626.07,1,1,1,78004.5,0,7-Apr,High,30-50,Fair,Active,Single Product
15589805,563,France,Female,34,6,139810.34,1,1,1,152417.79,0,7-Apr,High,30-50,Poor,Active,Single Product
15720893,637,Spain,Female,34,9,0,2,0,0,26057.08,0,8+,Low,30-50,Fair,Inactive,Multiple Products
15641009,544,France,Male,37,3,84496.71,1,0,0,79972.09,0,0-3,High,30-50,Poor,Inactive,Single Product
15605926,649,Germany,Male,70,9,116854.71,2,0,1,107125.79,0,8+,High,50+,Fair,Active,Multiple Products
15805955,638,France,Female,48,10,138333.03,1,1,1,47679.14,0,8+,High,30-50,Fair,Active,Single Product
15801488,723,France,Male,25,3,0,2,1,1,134509.47,0,0-3,Low,Under 30,Good,Active,Multiple Products
15605918,635,Germany,Male,43,5,78992.75,2,0,0,153265.31,0,7-Apr,High,30-50,Fair,Inactive,Multiple Products
15779711,750,Spain,Female,38,7,97257.41,2,0,1,179883.04,0,7-Apr,High,30-50,Excellent,Active,Multiple Products
15705620,730,France,Male,34,5,122453.37,2,1,0,138882.98,0,7-Apr,High,30-50,Good,Inactive,Multiple Products
15685357,750,Spain,Female,36,8,112940.07,1,0,1,9855.81,0,8+,High,30-50,Excellent,Active,Single Product
15570060,586,France,Female,43,8,132558.26,1,1,0,67046.83,1,8+,High,30-50,Fair,Inactive,Single Product
15582616,520,France,Female,38,4,0,2,1,0,56388.63,0,7-Apr,Low,30-50,Poor,Inactive,Multiple Products
15799515,652,France,Female,48,8,133297.24,1,1,0,77764.37,0,8+,High,30-50,Fair,Inactive,Single Product
15642937,550,France,Female,46,7,0,2,1,0,130590.35,0,7-Apr,Low,30-50,Poor,Inactive,Multiple Products
15624729,594,France,Male,27,0,197041.8,1,0,0,151912.49,0,0-3,High,Under 30,Fair,Inactive,Single Product
15566156,749,Germany,Female,44,0,71497.79,2,0,0,151083.8,0,0-3,High,30-50,Excellent,Inactive,Multiple Products
15792360,668,France,Male,32,7,0,2,1,1,777.37,0,7-Apr,Low,30-50,Fair,Active,Multiple Products
15807008,614,Germany,Female,35,6,128100.28,1,0,0,69454.24,1,7-Apr,High,30-50,Fair,Inactive,Single Product
15704770,773,France,Male,25,1,124532.78,2,0,1,11723.57,0,0-3,High,Under 30,Excellent,Active,Multiple Products
15756475,551,Germany,Male,31,9,82293.82,2,1,1,91565.25,0,8+,High,30-50,Poor,Active,Multiple Products
15655339,566,France,Male,36,1,142120.91,1,1,0,79616.37,0,0-3,High,30-50,Poor,Inactive,Single Product
15613749,569,Spain,Male,34,0,151839.26,1,1,0,102299.81,1,0-3,High,30-50,Poor,Inactive,Single Product
15664521,659,Spain,Male,31,7,149620.88,2,1,1,104533.51,0,7-Apr,High,30-50,Fair,Active,Multiple Products
15681206,722,France,Female,49,3,168197.66,1,1,0,140765.57,1,0-3,High,30-50,Good,Inactive,Single Product
15745527,655,France,Male,37,5,93147,2,1,0,66214.13,0,7-Apr,High,30-50,Fair,Inactive,Multiple Products
15806926,615,France,Female,35,2,97440.02,2,1,1,139816.1,0,0-3,High,30-50,Fair,Active,Multiple Products
15724563,752,Germany,Female,42,3,65046.08,2,0,1,140139.28,0,0-3,High,30-50,Excellent,Active,Multiple Products
15782899,661,Spain,Female,28,7,95357.49,1,0,0,102297.15,0,7-Apr,High,Under 30,Fair,Inactive,Single Product
15623521,838,Spain,Male,43,9,123105.88,2,1,0,145765.83,0,8+,High,30-50,Excellent,Inactive,Multiple Products
15810218,610,Spain,Male,29,9,0,3,0,1,83912.24,0,8+,Low,Under 30,Fair,Active,Multiple Products
15645621,811,Spain,Male,44,3,0,2,0,1,78439.73,0,0-3,Low,30-50,Excellent,Active,Multiple Products
15608114,587,Spain,Male,62,7,121286.27,1,0,1,6776.92,0,7-Apr,High,50+,Fair,Active,Single Product
15659557,811,Germany,Female,28,4,167738.82,2,1,1,9903.42,0,7-Apr,High,Under 30,Excellent,Active,Multiple Products
